# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
MaterialCentral_scale         0.0003966     0.007043     0.001104    
MaterialForward_scale         5.668e-05     0.0006688     0.0001793    

diphotonCat=2
proc=vbf
HighR9EB_13TeVscale           0.001128     0.03497     0.003176    
HighR9EE_13TeVscale           1.385e-05     0.00159     0.001252    
LowR9EB_13TeVscale            0.0002843     0.003075     0.001868    
LowR9EE_13TeVscale            1.287e-05     5.212e-07     6.824e-07    
HighR9EBPhi_13TeVsmear        6.359e-07     0.1908     0.0006807    
HighR9EBRho_13TeVsmear        1.833e-05     0.03716     0.001731    
HighR9EEPhi_13TeVsmear        1.482e-05     0.000178     0.001514    
HighR9EERho_13TeVsmear        1.434e-05     0.002243     0.00161    
LowR9EBPhi_13TeVsmear         0.000187     0.03446     0.002789    
LowR9EBRho_13TeVsmear         2.482e-05     0.01018     0.0004271    
LowR9EEPhi_13TeVsmear         1.287e-05     5.212e-07     6.824e-07    
LowR9EERho_13TeVsmear         1.287e-05     5.212e-07     6.824e-07    
MaterialCentral_scale         0.000474     0.008621     0.001811    
MaterialForward_scale         9.531e-06     0.004556     0.002561    

diphotonCat=2
proc=tth
HighR9EB_13TeVscale           0.001187     0.02316     0.004344    
HighR9EE_13TeVscale           0.0001625     0.001555     0.001122    
LowR9EB_13TeVscale            0.0002663     0.01769     0.002775    
LowR9EE_13TeVscale            0.0001325     6.581e-08     2.679e-07    
