# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
LowR9EERho_13TeVsmear         6.518e-10     5.446e-07     4.924e-07    
MaterialForward_scale         6.518e-10     5.446e-07     4.924e-07    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_m1000p0_0p0
HighR9EB_13TeVscale           0.0008314     0.02517     0.004547    
HighR9EE_13TeVscale           7.316e-06     0.000385     0.0002878    
LowR9EB_13TeVscale            0.0006612     0.01668     0.01531    
LowR9EE_13TeVscale            7.316e-06     0.000385     0.0002878    
Gain6EB_13TeVscale            5.446e-06     0.0003346     0.0002878    
Gain1EB_13TeVscale            1.08e-05     0.0007144     0.0002878    
HighR9EBPhi_13TeVsmear        0.0002845     0.1451     0.01444    
HighR9EBRho_13TeVsmear        0.000139     0.019     0.00143    
HighR9EEPhi_13TeVsmear        7.316e-06     0.000385     0.0002878    
HighR9EERho_13TeVsmear        7.316e-06     0.000385     0.0002878    
LowR9EBPhi_13TeVsmear         0.0001659     0.03909     0.007788    
LowR9EBRho_13TeVsmear         0.0001182     0.02701     0.002359    
LowR9EEPhi_13TeVsmear         7.316e-06     0.000385     0.0002878    
LowR9EERho_13TeVsmear         7.316e-06     0.000385     0.0002878    
MaterialForward_scale         7.316e-06     0.000385     0.0002878    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001892     0.1085     0.06527    
HighR9EE_13TeVscale           8.304e-11     8.615e-08     1.1e-07    
LowR9EB_13TeVscale            0.0004791     0.04112     0.03982    
LowR9EE_13TeVscale            8.304e-11     8.615e-08     1.1e-07    
Gain6EB_13TeVscale            0.0002591     0.03504     0.02512    
Gain1EB_13TeVscale            5.485e-05     0.009798     0.002808    
HighR9EBPhi_13TeVsmear        0.002701     0.173     0.08976    
HighR9EBRho_13TeVsmear        0.001129     0.08021     0.05937    
HighR9EEPhi_13TeVsmear        8.304e-11     8.615e-08     1.1e-07    
HighR9EERho_13TeVsmear        8.304e-11     8.615e-08     1.1e-07    
LowR9EBPhi_13TeVsmear         0.0004598     0.2258     0.0106    
LowR9EBRho_13TeVsmear         9.49e-05     0.01526     0.004852    
LowR9EEPhi_13TeVsmear         8.304e-11     8.615e-08     1.1e-07    
LowR9EERho_13TeVsmear         8.304e-11     8.615e-08     1.1e-07    
MaterialForward_scale         8.304e-11     8.615e-08     1.1e-07    


diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
HighR9EB_13TeVscale           0.0003116     0.009454     0.000793    
HighR9EE_13TeVscale           0.0003748     0.01223     0.002623    
LowR9EB_13TeVscale            0.0009606     0.008328     0.008364    
LowR9EE_13TeVscale            5.558e-05     0.002215     0.001008    
Gain6EB_13TeVscale            2.909e-05     0.000553     0.0001732    
Gain1EB_13TeVscale            3.075e-05     0.001279     2.367e-08    
HighR9EBPhi_13TeVsmear        4.754e-05     0.02138     0.000959    
HighR9EBRho_13TeVsmear        3.265e-05     0.005461     0.001502    
HighR9EEPhi_13TeVsmear        0.0001651     0.04897     0.003348    
HighR9EERho_13TeVsmear        4.413e-05     0.01756     0.0009392    
LowR9EBPhi_13TeVsmear         0.0002248     0.02583     0.01031    
LowR9EBRho_13TeVsmear         2.608e-05     0.01083     0.003357    
LowR9EEPhi_13TeVsmear         3.245e-05     0.003392     0.000225    
LowR9EERho_13TeVsmear         4.81e-05     0.003657     0.001119    
MaterialForward_scale         0.0008224     0.008036     0.003789    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_2p9_3p05
HighR9EB_13TeVscale           0.000426     0.00344     0.001456    
HighR9EE_13TeVscale           0.0002986     0.004627     0.001665    
LowR9EB_13TeVscale            0.001135     0.01342     0.002012    
LowR9EE_13TeVscale            0.0001031     0.006458     0.001249    
Gain6EB_13TeVscale            1.293e-05     0.0001024     0.001268    
Gain1EB_13TeVscale            1.082e-05     0.001133     0.0001179    
HighR9EBPhi_13TeVsmear        2.407e-05     0.007677     0.00131    
HighR9EBRho_13TeVsmear        3.589e-05     0.004809     0.001053    
HighR9EEPhi_13TeVsmear        2.959e-05     0.02677     0.005763    
HighR9EERho_13TeVsmear        6.369e-05     0.00811     0.002423    
LowR9EBPhi_13TeVsmear         0.0002202     0.0219     0.00142    
