# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genPtNjets2p5_350p0_13000p0
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_26125p0_26350p0
HighR9EB_13TeVscale           0.002914     0.1375     0.01786    
HighR9EE_13TeVscale           4.315e-09     6.475e-08     1.37e-07    
LowR9EB_13TeVscale            0.001519     0.1697     0.03331    
LowR9EE_13TeVscale            4.315e-09     6.475e-08     1.37e-07    
Gain6EB_13TeVscale            0.0009949     0.008442     0.01786    
Gain1EB_13TeVscale            4.315e-09     6.475e-08     1.37e-07    
HighR9EBPhi_13TeVsmear        0.01339     0.1621     0.4055    
HighR9EBRho_13TeVsmear        0.003037     0.1375     0.01786    
HighR9EEPhi_13TeVsmear        4.315e-09     6.475e-08     1.37e-07    
HighR9EERho_13TeVsmear        4.315e-09     6.475e-08     1.37e-07    
LowR9EBPhi_13TeVsmear         6.043e-05     0.0001983     0.0004197    
LowR9EBRho_13TeVsmear         3.448e-05     4.317e-08     9.135e-08    
LowR9EEPhi_13TeVsmear         4.315e-09     6.475e-08     1.37e-07    
LowR9EERho_13TeVsmear         4.315e-09     6.475e-08     1.37e-07    
MaterialForward_scale         4.315e-09     6.475e-08     1.37e-07    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_26000p0_26125p0
HighR9EB_13TeVscale           0.0005789     0.01616     0.002895    
HighR9EE_13TeVscale           3.396e-10     2.497e-10     1.859e-07    
LowR9EB_13TeVscale            0.0005432     0.01115     0.004044    
LowR9EE_13TeVscale            3.396e-10     2.497e-10     1.859e-07    
Gain6EB_13TeVscale            3.035e-05     0.0006582     1.956e-07    
Gain1EB_13TeVscale            3.396e-10     2.497e-10     1.859e-07    
HighR9EBPhi_13TeVsmear        0.000278     0.01244     0.009953    
HighR9EBRho_13TeVsmear        0.000111     0.007596     0.002031    
HighR9EEPhi_13TeVsmear        3.396e-10     2.497e-10     1.859e-07    
HighR9EERho_13TeVsmear        3.396e-10     2.497e-10     1.859e-07    
LowR9EBPhi_13TeVsmear         4.945e-05     0.0002379     0.005345    
LowR9EBRho_13TeVsmear         0.0001855     0.00414     0.001143    
LowR9EEPhi_13TeVsmear         3.396e-10     2.497e-10     1.859e-07    
LowR9EERho_13TeVsmear         3.396e-10     2.497e-10     1.859e-07    
MaterialForward_scale         3.396e-10     2.497e-10     1.859e-07    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_13125p0_13350p0
HighR9EB_13TeVscale           0.0004879     0.09041     0.04592    
HighR9EE_13TeVscale           2.295e-10     1.085e-08     3.403e-08    
LowR9EB_13TeVscale            0.001275     0.1513     0.01926    
LowR9EE_13TeVscale            2.295e-10     1.085e-08     3.403e-08    
Gain6EB_13TeVscale            0.0001075     0.005763     0.004315    
Gain1EB_13TeVscale            2.295e-10     1.085e-08     3.403e-08    
HighR9EBPhi_13TeVsmear        0.00101     0.4606     0.09633    
HighR9EBRho_13TeVsmear        0.001396     0.1119     0.05488    
HighR9EEPhi_13TeVsmear        2.295e-10     1.085e-08     3.403e-08    
HighR9EERho_13TeVsmear        2.295e-10     1.085e-08     3.403e-08    
LowR9EBPhi_13TeVsmear         0.002618     0.08635     0.0288    
LowR9EBRho_13TeVsmear         0.0009849     0.0364     0.03666    
LowR9EEPhi_13TeVsmear         2.295e-10     1.085e-08     3.403e-08    
LowR9EERho_13TeVsmear         2.295e-10     1.085e-08     3.403e-08    
MaterialForward_scale         2.295e-10     1.085e-08     3.403e-08    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_0p0_125p0
HighR9EB_13TeVscale           0.0007722     0.008313     0.003231    
HighR9EE_13TeVscale           9.817e-07     2.087e-05     1.198e-05    
LowR9EB_13TeVscale            0.0006119     0.00466     0.00264    
LowR9EE_13TeVscale            9.817e-07     2.087e-05     1.198e-05    
Gain6EB_13TeVscale            1.263e-06     2.087e-05     1.198e-05    
Gain1EB_13TeVscale            9.817e-07     2.087e-05     1.198e-05    
HighR9EBPhi_13TeVsmear        8.064e-05     0.0316     0.0001968    
HighR9EBRho_13TeVsmear        4.431e-05     0.01115     0.002629    
HighR9EEPhi_13TeVsmear        9.817e-07     2.087e-05     1.198e-05    
HighR9EERho_13TeVsmear        9.817e-07     2.087e-05     1.198e-05    
LowR9EBPhi_13TeVsmear         0.0001054     0.02985     0.003414    
LowR9EBRho_13TeVsmear         4.116e-05     0.02114     0.0009333    
LowR9EEPhi_13TeVsmear         9.817e-07     2.087e-05     1.198e-05    
LowR9EERho_13TeVsmear         9.817e-07     2.087e-05     1.198e-05    
MaterialForward_scale         9.817e-07     2.087e-05     1.198e-05    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_125p0_350p0
HighR9EB_13TeVscale           0.0004076     0.00186     2.164e-08    
HighR9EE_13TeVscale           2.309e-10     1.95e-08     3.462e-08    
LowR9EB_13TeVscale            0.0001929     1.95e-08     3.462e-08    
LowR9EE_13TeVscale            2.309e-10     1.95e-08     3.462e-08    
Gain6EB_13TeVscale            2.309e-10     1.95e-08     3.462e-08    
Gain1EB_13TeVscale            2.309e-10     1.95e-08     3.462e-08    
HighR9EBPhi_13TeVsmear        0.001047     0.1543     0.04461    
HighR9EBRho_13TeVsmear        0.0003139     0.07777     0.01591    
HighR9EEPhi_13TeVsmear        2.309e-10     1.95e-08     3.462e-08    
HighR9EERho_13TeVsmear        2.309e-10     1.95e-08     3.462e-08    
LowR9EBPhi_13TeVsmear         2.309e-10     1.95e-08     3.462e-08    
LowR9EBRho_13TeVsmear         2.309e-10     1.95e-08     3.462e-08    
LowR9EEPhi_13TeVsmear         2.309e-10     1.95e-08     3.462e-08    
LowR9EERho_13TeVsmear         2.309e-10     1.95e-08     3.462e-08    
MaterialForward_scale         2.309e-10     1.95e-08     3.462e-08    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_13350p0_26000p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=1
proc=InsideAcceptance_genPtNjets2p5_13000p0_13125p0
HighR9EB_13TeVscale           0.0006742     0.01222     0.001266    
HighR9EE_13TeVscale           1.723e-09     9.208e-07     1.482e-07    
LowR9EB_13TeVscale            0.0005499     0.01114     0.0008998    
LowR9EE_13TeVscale            1.723e-09     9.208e-07     1.482e-07    
Gain6EB_13TeVscale            1.397e-06     5.525e-05     5.772e-05    
Gain1EB_13TeVscale            1.723e-09     9.208e-07     1.482e-07    
HighR9EBPhi_13TeVsmear        5.198e-05     0.03468     0.0005016    
HighR9EBRho_13TeVsmear        2.801e-05     0.02427     0.001398    
HighR9EEPhi_13TeVsmear        1.723e-09     9.208e-07     1.482e-07    
HighR9EERho_13TeVsmear        1.723e-09     9.208e-07     1.482e-07    
LowR9EBPhi_13TeVsmear         1.209e-05     0.02249     0.0007677    
LowR9EBRho_13TeVsmear         3.125e-05     0.01437     0.0003897    
LowR9EEPhi_13TeVsmear         1.723e-09     9.208e-07     1.482e-07    
LowR9EERho_13TeVsmear         1.723e-09     9.208e-07     1.482e-07    
MaterialForward_scale         1.723e-09     9.208e-07     1.482e-07    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0007884     0.03459     0.03254    
HighR9EE_13TeVscale           2.324e-10     7.673e-09     8.916e-08    
LowR9EB_13TeVscale            0.0008441     0.04797     0.003418    
LowR9EE_13TeVscale            2.324e-10     7.673e-09     8.916e-08    
Gain6EB_13TeVscale            0.0001612     0.02402     1.071e-07    
Gain1EB_13TeVscale            2.324e-10     7.673e-09     8.916e-08    
HighR9EBPhi_13TeVsmear        0.0005774     3.111e-05     0.05826    
HighR9EBRho_13TeVsmear        0.0001984     0.05973     0.02677    
HighR9EEPhi_13TeVsmear        2.324e-10     7.673e-09     8.916e-08    
HighR9EERho_13TeVsmear        2.324e-10     7.673e-09     8.916e-08    
LowR9EBPhi_13TeVsmear         0.001315     0.002478     0.02053    
LowR9EBRho_13TeVsmear         0.0002167     0.02525     0.001514    
LowR9EEPhi_13TeVsmear         2.324e-10     7.673e-09     8.916e-08    
LowR9EERho_13TeVsmear         2.324e-10     7.673e-09     8.916e-08    
MaterialForward_scale         2.324e-10     7.673e-09     8.916e-08    


diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_350p0_13000p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_26350p0_39000p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=2
proc=InsideAcceptance_genPtNjets2p5_26125p0_26350p0
HighR9EB_13TeVscale           0.0006814     0.004848     0.03121    
HighR9EE_13TeVscale           0.001179     0.09422     0.01695    
