# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genPt_0p0_15p0
HighR9EBRho_13TeVsmear        2.94e-05     0.0289     0.0007071    
HighR9EEPhi_13TeVsmear        5.844e-10     1.188e-07     6.329e-08    
HighR9EERho_13TeVsmear        5.844e-10     1.188e-07     6.329e-08    
LowR9EBPhi_13TeVsmear         8.251e-06     0.001924     0.0001225    
LowR9EBRho_13TeVsmear         5.672e-06     0.002496     0.0003811    
LowR9EEPhi_13TeVsmear         5.844e-10     1.188e-07     6.329e-08    
LowR9EERho_13TeVsmear         5.844e-10     1.188e-07     6.329e-08    
MaterialForward_scale         5.844e-10     1.188e-07     6.329e-08    

diphotonCat=1
proc=InsideAcceptance_genPt_30p0_45p0
HighR9EB_13TeVscale           0.0009249     0.03794     0.03574    
HighR9EE_13TeVscale           4.665e-10     3.847e-08     2.236e-08    
LowR9EB_13TeVscale            4.647e-05     0.006101     0.006096    
LowR9EE_13TeVscale            4.665e-10     3.847e-08     2.236e-08    
Gain6EB_13TeVscale            4.665e-10     3.847e-08     2.236e-08    
Gain1EB_13TeVscale            4.665e-10     3.847e-08     2.236e-08    
HighR9EBPhi_13TeVsmear        0.0001717     0.03899     0.04413    
HighR9EBRho_13TeVsmear        0.0004327     0.02054     0.02458    
HighR9EEPhi_13TeVsmear        4.665e-10     3.847e-08     2.236e-08    
HighR9EERho_13TeVsmear        4.665e-10     3.847e-08     2.236e-08    
LowR9EBPhi_13TeVsmear         6.929e-05     0.0005481     0.0007375    
LowR9EBRho_13TeVsmear         5.876e-05     0.006171     0.0003378    
LowR9EEPhi_13TeVsmear         4.665e-10     3.847e-08     2.236e-08    
LowR9EERho_13TeVsmear         4.665e-10     3.847e-08     2.236e-08    
MaterialForward_scale         4.665e-10     3.847e-08     2.236e-08    

diphotonCat=1
proc=InsideAcceptance_genPt_45p0_85p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=1
proc=InsideAcceptance_genPt_85p0_125p0
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
