# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
HighR9EERho_13TeVsmear        4.77e-10     1.564e-08     1.236e-07    
LowR9EBPhi_13TeVsmear         0.0005378     0.0005419     0.04575    
LowR9EBRho_13TeVsmear         0.000369     0.02563     7.523e-08    
LowR9EEPhi_13TeVsmear         4.77e-10     1.564e-08     1.236e-07    
LowR9EERho_13TeVsmear         4.77e-10     1.564e-08     1.236e-07    
MaterialForward_scale         4.77e-10     1.564e-08     1.236e-07    


diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
HighR9EB_13TeVscale           0.0009058     0.01571     0.003981    
HighR9EE_13TeVscale           1.16e-09     8.197e-08     2.905e-07    
LowR9EB_13TeVscale            0.0006894     0.01881     0.003341    
LowR9EE_13TeVscale            1.16e-09     8.197e-08     2.905e-07    
Gain6EB_13TeVscale            4.51e-06     0.0002176     2.932e-07    
Gain1EB_13TeVscale            9.66e-06     0.0005214     3.012e-07    
HighR9EBPhi_13TeVsmear        0.000444     0.04573     0.002325    
HighR9EBRho_13TeVsmear        0.0002165     0.01044     0.0008007    
HighR9EEPhi_13TeVsmear        1.16e-09     8.197e-08     2.905e-07    
HighR9EERho_13TeVsmear        1.16e-09     8.197e-08     2.905e-07    
LowR9EBPhi_13TeVsmear         1.726e-05     0.01924     0.002207    
LowR9EBRho_13TeVsmear         5.105e-05     0.01737     0.00031    
LowR9EEPhi_13TeVsmear         1.16e-09     8.197e-08     2.905e-07    
LowR9EERho_13TeVsmear         1.16e-09     8.197e-08     2.905e-07    
MaterialForward_scale         1.16e-09     8.197e-08     2.905e-07    

diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_200p0_13000p0
HighR9EB_13TeVscale           0.0009977     0.06689     0.002406    
HighR9EE_13TeVscale           1.726e-10     2.018e-08     6.002e-08    
LowR9EB_13TeVscale            0.0007216     0.05862     0.01554    
LowR9EE_13TeVscale            1.726e-10     2.018e-08     6.002e-08    
Gain6EB_13TeVscale            0.0001317     0.07794     0.001253    
Gain1EB_13TeVscale            0.0001637     0.04796     6.063e-08    
HighR9EBPhi_13TeVsmear        0.0007253     0.004901     5.915e-08    
HighR9EBRho_13TeVsmear        0.0003781     0.06381     0.002406    
HighR9EEPhi_13TeVsmear        1.726e-10     2.018e-08     6.002e-08    
HighR9EERho_13TeVsmear        1.726e-10     2.018e-08     6.002e-08    
LowR9EBPhi_13TeVsmear         7.599e-05     0.001641     0.002438    
LowR9EBRho_13TeVsmear         0.0003529     0.05638     0.002406    
LowR9EEPhi_13TeVsmear         1.726e-10     2.018e-08     6.002e-08    
