# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
LowR9EE_13TeVscale            2.763e-10     2.837e-08     6.738e-08    
Gain6EB_13TeVscale            0.0001166     0.01935     0.0004497    
Gain1EB_13TeVscale            6.01e-05     0.01859     3.276e-08    
HighR9EBPhi_13TeVsmear        0.0003358     0.1097     0.000754    
HighR9EBRho_13TeVsmear        4.445e-05     0.04606     0.002036    
HighR9EEPhi_13TeVsmear        2.763e-10     2.837e-08     6.738e-08    
HighR9EERho_13TeVsmear        2.763e-10     2.837e-08     6.738e-08    
LowR9EBPhi_13TeVsmear         1.846e-05     0.02192     0.003483    
LowR9EBRho_13TeVsmear         9.551e-05     0.02275     0.001728    
LowR9EEPhi_13TeVsmear         2.763e-10     2.837e-08     6.738e-08    
LowR9EERho_13TeVsmear         2.763e-10     2.837e-08     6.738e-08    
MaterialForward_scale         2.763e-10     2.837e-08     6.738e-08    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_1p8_3p15
HighR9EB_13TeVscale           0.00108     0.0203     0.0006698    
HighR9EE_13TeVscale           1.179e-08     1.658e-06     1.636e-06    
LowR9EB_13TeVscale            0.0001297     0.003033     0.001    
LowR9EE_13TeVscale            1.179e-08     1.658e-06     1.636e-06    
Gain6EB_13TeVscale            1.887e-05     0.000678     0.0002026    
Gain1EB_13TeVscale            3.074e-05     0.001425     2.373e-05    
HighR9EBPhi_13TeVsmear        0.0001113     0.09492     0.001426    
HighR9EBRho_13TeVsmear        1.672e-05     0.02797     0.0009993    
HighR9EEPhi_13TeVsmear        1.179e-08     1.658e-06     1.636e-06    
HighR9EERho_13TeVsmear        1.179e-08     1.658e-06     1.636e-06    
LowR9EBPhi_13TeVsmear         2.468e-05     0.02104     0.000315    
LowR9EBRho_13TeVsmear         1.849e-05     0.004453     0.0003898    
LowR9EEPhi_13TeVsmear         1.179e-08     1.658e-06     1.636e-06    
LowR9EERho_13TeVsmear         1.179e-08     1.658e-06     1.636e-06    
MaterialForward_scale         1.179e-08     1.658e-06     1.636e-06    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_m1000p0_0p0
HighR9EB_13TeVscale           0.00116     0.01554     0.003097    
HighR9EE_13TeVscale           1.156e-09     1.325e-07     2.453e-07    
LowR9EB_13TeVscale            6.41e-05     0.01075     0.001824    
LowR9EE_13TeVscale            1.156e-09     1.325e-07     2.453e-07    
Gain6EB_13TeVscale            6.196e-06     5.016e-05     2.408e-07    
Gain1EB_13TeVscale            8.516e-06     0.0003321     2.453e-07    
HighR9EBPhi_13TeVsmear        7.621e-05     0.0852     0.002876    
HighR9EBRho_13TeVsmear        4.868e-05     0.03662     0.0003891    
HighR9EEPhi_13TeVsmear        1.156e-09     1.325e-07     2.453e-07    
HighR9EERho_13TeVsmear        1.156e-09     1.325e-07     2.453e-07    
LowR9EBPhi_13TeVsmear         1.295e-06     0.003787     0.001372    
LowR9EBRho_13TeVsmear         3.367e-05     0.007274     0.002119    
LowR9EEPhi_13TeVsmear         1.156e-09     1.325e-07     2.453e-07    
LowR9EERho_13TeVsmear         1.156e-09     1.325e-07     2.453e-07    
MaterialForward_scale         1.156e-09     1.325e-07     2.453e-07    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001156     0.1751     0.02058    
HighR9EE_13TeVscale           2.838e-10     4.18e-08     1.496e-07    
LowR9EB_13TeVscale            0.0002439     0.02915     0.02875    
LowR9EE_13TeVscale            2.838e-10     4.18e-08     1.496e-07    
Gain6EB_13TeVscale            2.308e-05     0.003728     1.595e-07    
Gain1EB_13TeVscale            9.891e-06     0.001324     1.387e-07    
HighR9EBPhi_13TeVsmear        0.0002269     0.1452     0.06143    
HighR9EBRho_13TeVsmear        0.0005781     0.06527     0.007237    
HighR9EEPhi_13TeVsmear        2.838e-10     4.18e-08     1.496e-07    
HighR9EERho_13TeVsmear        2.838e-10     4.18e-08     1.496e-07    
LowR9EBPhi_13TeVsmear         1.431e-05     0.009348     0.01135    
LowR9EBRho_13TeVsmear         0.0002518     0.02255     0.02378    
LowR9EEPhi_13TeVsmear         2.838e-10     4.18e-08     1.496e-07    
LowR9EERho_13TeVsmear         2.838e-10     4.18e-08     1.496e-07    
MaterialForward_scale         2.838e-10     4.18e-08     1.496e-07    


diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p0_0p9
HighR9EB_13TeVscale           0.0002856     0.002043     0.002584    
HighR9EE_13TeVscale           0.0004523     0.02875     6.136e-05    
LowR9EB_13TeVscale            0.0009796     0.04128     0.01566    
LowR9EE_13TeVscale            0.0001395     0.00312     0.0004635    
Gain6EB_13TeVscale            5.1e-05     0.003741     0.002781    
Gain1EB_13TeVscale            7.708e-05     0.008524     0.0002249    
HighR9EBPhi_13TeVsmear        7.032e-05     0.03077     0.007899    
HighR9EBRho_13TeVsmear        3.266e-05     0.0135     0.002834    
HighR9EEPhi_13TeVsmear        0.0006069     0.09447     0.0002418    
HighR9EERho_13TeVsmear        3.848e-05     0.01013     6.138e-05    
LowR9EBPhi_13TeVsmear         6.548e-05     0.08518     0.006543    
LowR9EBRho_13TeVsmear         4.667e-05     0.01923     0.00051    
LowR9EEPhi_13TeVsmear         0.0002877     0.007248     0.00036    
LowR9EERho_13TeVsmear         0.0001207     0.002473     0.0005638    
MaterialForward_scale         0.0009729     0.03225     0.0006352    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7_0p9_1p8
HighR9EB_13TeVscale           0.0003869     0.008259     0.0006175    
HighR9EE_13TeVscale           0.0004289     0.02343     0.00064    
LowR9EB_13TeVscale            0.001371     0.01147     0.001939    
LowR9EE_13TeVscale            8.378e-05     0.004854     1.414e-07    
Gain6EB_13TeVscale            3.797e-05     0.0006378     1.453e-07    
Gain1EB_13TeVscale            1.12e-05     0.001253     0.0002926    
HighR9EBPhi_13TeVsmear        0.0002277     0.0354     0.0007289    
