# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet4p7AbsRapidity1_2p5_100p0
LowR9EBRho_13TeVsmear         3.301e-05     0.004339     0.0003303    
LowR9EEPhi_13TeVsmear         8.265e-05     0.004721     0.001031    
LowR9EERho_13TeVsmear         0.0001749     0.001398     0.0002807    
MaterialForward_scale         0.0004696     0.03036     0.00118    

diphotonCat=4
proc=InsideAcceptance_genJet4p7AbsRapidity1_m1000p0_0p0
HighR9EB_13TeVscale           0.0002335     0.006637     0.0007599    
HighR9EE_13TeVscale           0.0003665     0.01023     0.0005172    
LowR9EB_13TeVscale            0.0008789     0.01003     0.004839    
LowR9EE_13TeVscale            9.458e-05     0.00995     5.337e-05    
Gain6EB_13TeVscale            7.484e-06     0.0006245     8.179e-05    
Gain1EB_13TeVscale            4.772e-06     0.001093     8.181e-05    
HighR9EBPhi_13TeVsmear        3.217e-05     0.01384     0.001272    
HighR9EBRho_13TeVsmear        5.313e-05     0.004261     0.001745    
HighR9EEPhi_13TeVsmear        0.0001792     0.03119     0.0009773    
