# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EB_13TeVscale           0.001227     0.05872     0.007031    
HighR9EE_13TeVscale           1.501e-09     2.014e-07     7.527e-07    
LowR9EB_13TeVscale            0.0002278     0.008785     0.005331    
LowR9EE_13TeVscale            1.501e-09     2.014e-07     7.527e-07    
Gain6EB_13TeVscale            4.903e-05     0.001753     0.001882    
Gain1EB_13TeVscale            2.854e-05     0.002507     0.0001641    
HighR9EBPhi_13TeVsmear        0.0002487     0.1802     0.01124    
HighR9EBRho_13TeVsmear        8.958e-05     0.01601     0.006384    
HighR9EEPhi_13TeVsmear        1.501e-09     2.014e-07     7.527e-07    
HighR9EERho_13TeVsmear        1.501e-09     2.014e-07     7.527e-07    
LowR9EBPhi_13TeVsmear         0.0001097     0.03448     0.0106    
LowR9EBRho_13TeVsmear         0.0002027     0.008513     0.006515    
LowR9EEPhi_13TeVsmear         1.501e-09     2.014e-07     7.527e-07    
LowR9EERho_13TeVsmear         1.501e-09     2.014e-07     7.527e-07    
MaterialForward_scale         1.501e-09     2.014e-07     7.527e-07    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p9_1p8
HighR9EB_13TeVscale           0.003879     0.4415     0.009221    
HighR9EE_13TeVscale           2.365e-10     3.939e-09     1.743e-08    
LowR9EB_13TeVscale            0.0001281     0.0219     0.009221    
LowR9EE_13TeVscale            2.365e-10     3.939e-09     1.743e-08    
Gain6EB_13TeVscale            3.405e-05     5.908e-09     2.615e-08    
Gain1EB_13TeVscale            2.365e-10     3.939e-09     1.743e-08    
HighR9EBPhi_13TeVsmear        8.473e-05     0.2806     0.01844    
HighR9EBRho_13TeVsmear        0.0009072     0.1958     0.009221    
HighR9EEPhi_13TeVsmear        2.365e-10     3.939e-09     1.743e-08    
HighR9EERho_13TeVsmear        2.365e-10     3.939e-09     1.743e-08    
LowR9EBPhi_13TeVsmear         0.000247     0.03613     4.358e-09    
LowR9EBRho_13TeVsmear         0.0003131     0.01528     0.009221    
LowR9EEPhi_13TeVsmear         2.365e-10     3.939e-09     1.743e-08    
LowR9EERho_13TeVsmear         2.365e-10     3.939e-09     1.743e-08    
MaterialForward_scale         2.365e-10     3.939e-09     1.743e-08    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.004989     0     1.14e-08    
HighR9EE_13TeVscale           2.783e-09     0     1.179e-07    
LowR9EB_13TeVscale            2.783e-09     0     1.179e-07    
LowR9EE_13TeVscale            2.783e-09     0     1.179e-07    
Gain6EB_13TeVscale            0.0001961     0     1.179e-07    
Gain1EB_13TeVscale            2.783e-09     0     1.179e-07    
HighR9EBPhi_13TeVsmear        0.006666     0     0.05938    
HighR9EBRho_13TeVsmear        0.004825     0     0.0456    
HighR9EEPhi_13TeVsmear        2.783e-09     0     1.179e-07    
HighR9EERho_13TeVsmear        2.783e-09     0     1.179e-07    
LowR9EBPhi_13TeVsmear         2.783e-09     0     1.179e-07    
LowR9EBRho_13TeVsmear         2.783e-09     0     1.179e-07    
LowR9EEPhi_13TeVsmear         2.783e-09     0     1.179e-07    
LowR9EERho_13TeVsmear         2.783e-09     0     1.179e-07    
MaterialForward_scale         2.783e-09     0     1.179e-07    


diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EB_13TeVscale           0.0005953     0.02253     7.932e-08    
HighR9EE_13TeVscale           0.001015     0.1439     6.998e-08    
LowR9EB_13TeVscale            0.001765     0.1305     0.008346    
LowR9EE_13TeVscale            7.532e-05     0.008488     6.765e-08    
Gain6EB_13TeVscale            3.714e-05     5.978e-08     6.998e-08    
Gain1EB_13TeVscale            0.0004903     5.978e-08     6.998e-08    
HighR9EBPhi_13TeVsmear        0.0001861     0.006047     4.899e-08    
HighR9EBRho_13TeVsmear        0.0002523     0.008894     8.398e-08    
HighR9EEPhi_13TeVsmear        0.003861     1.085     0.008099    
HighR9EERho_13TeVsmear        0.0007903     0.04218     8.923e-08    
LowR9EBPhi_13TeVsmear         0.00211     0.1409     0.007442    
LowR9EBRho_13TeVsmear         6.145e-05     0.009584     8.865e-08    
LowR9EEPhi_13TeVsmear         0.0002636     0.018     7.224e-08    
LowR9EERho_13TeVsmear         6.766e-05     0.009629     6.765e-08    
MaterialForward_scale         0.0009219     0.1657     0.004049    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.0003906     0.01349     0.003443    
HighR9EE_13TeVscale           0.0003386     0.01064     0.0004053    
LowR9EB_13TeVscale            0.001212     0.03699     0.004342    
LowR9EE_13TeVscale            0.0001213     0.004202     0.0003557    
Gain6EB_13TeVscale            2.513e-05     0.00111     0.0003557    
