# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p6_1p2
HighR9EBRho_13TeVsmear        2.139e-05     0.006589     0.001062    
HighR9EEPhi_13TeVsmear        2.565e-05     0.02002     0.0003897    
HighR9EERho_13TeVsmear        2.348e-05     0.007031     0.0001164    
LowR9EBPhi_13TeVsmear         9.287e-05     0.01219     0.0007707    
LowR9EBRho_13TeVsmear         2.113e-05     0.003553     0.0006455    
LowR9EEPhi_13TeVsmear         1.598e-05     0.003828     0.0003827    
LowR9EERho_13TeVsmear         1.284e-05     0.002954     0.0001379    
MaterialForward_scale         0.0006311     0.004125     0.0008    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_1p9_100p0
HighR9EB_13TeVscale           0.0005078     0.01303     0.005263    
HighR9EE_13TeVscale           0.000244     0.00689     0.0003207    
LowR9EB_13TeVscale            0.0006002     0.02807     0.01028    
LowR9EE_13TeVscale            4.701e-05     0.002971     1.181e-07    
Gain6EB_13TeVscale            4.518e-05     0.001597     0.0001531    
Gain1EB_13TeVscale            2.481e-05     6.255e-07     1.141e-07    
HighR9EBPhi_13TeVsmear        0.0003066     0.003442     0.0005269    
HighR9EBRho_13TeVsmear        7.129e-05     0.01962     0.002783    
HighR9EEPhi_13TeVsmear        0.000224     0.04048     0.001855    
HighR9EERho_13TeVsmear        0.0001765     0.001038     0.002849    
LowR9EBPhi_13TeVsmear         3.481e-05     0.01391     0.005958    
LowR9EBRho_13TeVsmear         4.166e-05     0.002777     0.0001177    
LowR9EEPhi_13TeVsmear         0.0002546     0.001476     0.0003336    
LowR9EERho_13TeVsmear         3.396e-05     0.002001     1.257e-07    
MaterialForward_scale         0.0006018     0.004769     0.005885    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_m1000p0_0p0
HighR9EB_13TeVscale           0.0003245     0.004453     0.001898    
HighR9EE_13TeVscale           0.0003224     0.001801     0.0004232    
LowR9EB_13TeVscale            0.001022     0.01657     0.005492    
LowR9EE_13TeVscale            3.673e-05     0.001202     3.011e-05    
Gain6EB_13TeVscale            1.543e-05     0.001385     9.089e-08    
Gain1EB_13TeVscale            3.346e-06     1.904e-05     9.089e-08    
HighR9EBPhi_13TeVsmear        7.426e-06     0.005705     0.001288    
HighR9EBRho_13TeVsmear        1.552e-05     0.002835     0.0009032    
HighR9EEPhi_13TeVsmear        0.0001483     0.02908     0.001295    
HighR9EERho_13TeVsmear        6.853e-05     0.012     0.001412    
LowR9EBPhi_13TeVsmear         4.025e-05     0.01327     0.0035    
LowR9EBRho_13TeVsmear         2.483e-05     0.001829     0.001369    
LowR9EEPhi_13TeVsmear         9.617e-05     0.01049     0.0001121    
LowR9EERho_13TeVsmear         2.967e-05     0.001134     1.161e-06    
MaterialForward_scale         0.0007399     0.01088     0.001454    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_0p0_0p6
HighR9EB_13TeVscale           0.000211     0.01222     0.003491    
HighR9EE_13TeVscale           0.0003215     0.01372     0.004708    
LowR9EB_13TeVscale            0.001084     0.0193     0.004424    
LowR9EE_13TeVscale            3.18e-05     0.006041     0.0004207    
Gain6EB_13TeVscale            2.006e-05     0.002538     1.345e-07    
Gain1EB_13TeVscale            2.371e-05     0.0069     1.463e-05    
HighR9EBPhi_13TeVsmear        0.0002239     0.03136     0.005779    
HighR9EBRho_13TeVsmear        3.946e-05     0.01151     0.003073    
HighR9EEPhi_13TeVsmear        0.0004416     0.05434     0.002007    
HighR9EERho_13TeVsmear        0.0001397     0.01277     0.001762    
LowR9EBPhi_13TeVsmear         0.0003284     0.03151     0.003765    
LowR9EBRho_13TeVsmear         2.888e-05     0.006668     0.0006044    
LowR9EEPhi_13TeVsmear         5.541e-06     0.009159     0.000537    
LowR9EERho_13TeVsmear         2.258e-05     0.007744     7.944e-06    
MaterialForward_scale         0.00066     0.0227     0.008434    

diphotonCat=1
proc=InsideAcceptance_genAbsDeltaRapidityGgJet0Eta2p5_1p2_1p9
HighR9EB_13TeVscale           0.000292     0.01731     0.01154    
HighR9EE_13TeVscale           5.51e-05     0.009437     0.005466    
LowR9EB_13TeVscale            0.0007583     0.005448     0.004255    
LowR9EE_13TeVscale            0.000104     0.001808     0.001969    
Gain6EB_13TeVscale            1.095e-05     0.001752     0.002604    
Gain1EB_13TeVscale            7.738e-06     0.0001556     8.169e-08    
HighR9EBPhi_13TeVsmear        0.0001902     0.01809     0.00775    
HighR9EBRho_13TeVsmear        0.0002352     0.01118     0.01014    
HighR9EEPhi_13TeVsmear        0.0002004     0.02032     0.002192    
HighR9EERho_13TeVsmear        0.0002293     0.002034     0.008627    
LowR9EBPhi_13TeVsmear         7.029e-05     0.02199     0.01114    
LowR9EBRho_13TeVsmear         0.0001503     0.006983     0.0006247    
LowR9EEPhi_13TeVsmear         0.0001821     0.0005851     0.005428    
LowR9EERho_13TeVsmear         5.035e-05     0.00149     0.002171    
MaterialForward_scale         0.0004415     0.009454     0.003845    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0003812     0.01405     0.01648    
HighR9EE_13TeVscale           0.0001674     0.03988     0.005933    
LowR9EB_13TeVscale            0.000565     0.006481     0.01531    
LowR9EE_13TeVscale            0.0001956     0.003039     0.008651    
Gain6EB_13TeVscale            6.641e-05     1.351e-08     1.009e-07    
Gain1EB_13TeVscale            4.701e-05     0.002962     9.834e-08    
HighR9EBPhi_13TeVsmear        0.0008341     0.01619     0.04002    
HighR9EBRho_13TeVsmear        0.0003428     0.0263     0.01338    
HighR9EEPhi_13TeVsmear        8.58e-05     0.003173     0.0009343    
HighR9EERho_13TeVsmear        0.00022     0.02106     0.01713    
