# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
Gain1EB_13TeVscale            2.238e-10     1.634e-08     6.72e-08    
HighR9EBPhi_13TeVsmear        0.00643     0.8335     0.4187    
HighR9EBRho_13TeVsmear        0.0003373     0.01718     0.01942    
HighR9EEPhi_13TeVsmear        2.238e-10     1.634e-08     6.72e-08    
HighR9EERho_13TeVsmear        2.238e-10     1.634e-08     6.72e-08    
LowR9EBPhi_13TeVsmear         2.238e-10     1.634e-08     6.72e-08    
LowR9EBRho_13TeVsmear         2.238e-10     1.634e-08     6.72e-08    
LowR9EEPhi_13TeVsmear         2.238e-10     1.634e-08     6.72e-08    
LowR9EERho_13TeVsmear         2.238e-10     1.634e-08     6.72e-08    
MaterialForward_scale         2.238e-10     1.634e-08     6.72e-08    


diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
HighR9EB_13TeVscale           0.0006571     0.02736     0.003058    
HighR9EE_13TeVscale           0.0003349     0.008157     0.001513    
LowR9EB_13TeVscale            0.00113     0.04193     0.006815    
LowR9EE_13TeVscale            0.0001807     0.005272     0.001254    
Gain6EB_13TeVscale            7.703e-06     0.0009878     1.343e-07    
Gain1EB_13TeVscale            7.037e-05     0.006434     1.408e-07    
HighR9EBPhi_13TeVsmear        3.511e-05     0.03877     0.0005064    
HighR9EBRho_13TeVsmear        6.311e-05     0.04525     0.001895    
HighR9EEPhi_13TeVsmear        0.0003284     0.1147     0.01725    
HighR9EERho_13TeVsmear        0.000167     0.01792     0.0009021    
LowR9EBPhi_13TeVsmear         0.000189     0.03622     0.006708    
LowR9EBRho_13TeVsmear         0.0002531     0.02051     0.003217    
LowR9EEPhi_13TeVsmear         0.0001068     0.05138     0.001597    
LowR9EERho_13TeVsmear         0.0001819     0.01691     0.0006225    
MaterialForward_scale         0.0006728     0.003799     0.003703    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_0p0_2p9
HighR9EB_13TeVscale           0.0004241     0.02277     0.001494    
HighR9EE_13TeVscale           0.0003315     0.01607     0.0009722    
LowR9EB_13TeVscale            0.0008199     0.01101     0.00476    
LowR9EE_13TeVscale            3.778e-05     0.0003469     0.000788    
Gain6EB_13TeVscale            1.806e-05     0.0001931     7.905e-07    
Gain1EB_13TeVscale            1.862e-06     2.227e-05     7.714e-07    
HighR9EBPhi_13TeVsmear        3.985e-05     0.01487     0.001794    
HighR9EBRho_13TeVsmear        4.814e-05     0.01517     0.0007999    
HighR9EEPhi_13TeVsmear        5.605e-06     0.04244     0.001546    
HighR9EERho_13TeVsmear        7.596e-05     0.01118     0.001126    
LowR9EBPhi_13TeVsmear         9.287e-05     0.02871     0.003694    
LowR9EBRho_13TeVsmear         1.703e-05     0.008115     0.001086    
LowR9EEPhi_13TeVsmear         0.0001234     0.004613     0.0004114    
LowR9EERho_13TeVsmear         5.028e-05     0.005018     0.0006936    
MaterialForward_scale         0.0007508     0.02288     0.001882    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.0002701     0.01177     0.00182    
HighR9EE_13TeVscale           0.0002773     0.005122     0.0001846    
LowR9EB_13TeVscale            0.001092     0.01291     0.001343    
LowR9EE_13TeVscale            8.068e-05     0.0004604     0.0001162    
Gain6EB_13TeVscale            9.428e-06     0.0003425     0.0002577    
Gain1EB_13TeVscale            1.419e-05     0.001654     0.0001529    
HighR9EBPhi_13TeVsmear        0.0002423     0.01332     0.004046    
HighR9EBRho_13TeVsmear        3.962e-05     0.01365     0.002409    
HighR9EEPhi_13TeVsmear        0.0003237     0.02726     0.002946    
HighR9EERho_13TeVsmear        5.337e-05     0.006469     0.0004653    
LowR9EBPhi_13TeVsmear         0.0001131     0.02958     0.001409    
LowR9EBRho_13TeVsmear         6.141e-05     0.009932     0.0005866    
LowR9EEPhi_13TeVsmear         0.0001078     0.0007026     0.0002085    
LowR9EERho_13TeVsmear         1.75e-05     0.006809     0.0001582    
MaterialForward_scale         0.0007012     0.003958     0.002429    

diphotonCat=2
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_2p9_3p05
HighR9EB_13TeVscale           0.0002822     0.008338     0.004003    
HighR9EE_13TeVscale           0.0003947     0.03002     0.0007046    
LowR9EB_13TeVscale            0.0008725     0.02765     0.004093    
LowR9EE_13TeVscale            8.138e-05     0.008678     0.0008342    
Gain6EB_13TeVscale            4.461e-05     0.001569     0.0003236    
Gain1EB_13TeVscale            1.912e-06     0.001141     0.0004211    
HighR9EBPhi_13TeVsmear        0.0001057     0.009688     0.00274    
HighR9EBRho_13TeVsmear        0.0002842     0.02747     0.00321    
HighR9EEPhi_13TeVsmear        0.0005248     0.0321     0.02016    
HighR9EERho_13TeVsmear        0.0001461     0.0243     0.001741    
LowR9EBPhi_13TeVsmear         0.0002155     0.004836     0.0009133    
LowR9EBRho_13TeVsmear         0.000101     0.008898     0.001346    
LowR9EEPhi_13TeVsmear         5.312e-05     0.008238     0.005001    
LowR9EERho_13TeVsmear         3.495e-05     0.002384     0.0007189    
MaterialForward_scale         0.0008792     0.04118     0.005966    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0008439     0.02517     0.004188    
HighR9EE_13TeVscale           0.002577     0.0301     0.05412    
LowR9EB_13TeVscale            0.002105     0.04078     0.07171    
LowR9EE_13TeVscale            0.001078     0.02883     0.02877    
Gain6EB_13TeVscale            2.443e-05     7.457e-09     7.672e-08    
Gain1EB_13TeVscale            4.363e-10     6.872e-09     7.363e-08    
HighR9EBPhi_13TeVsmear        0.001206     0.002393     0.01807    
HighR9EBRho_13TeVsmear        0.0005077     0.001748     0.005678    
HighR9EEPhi_13TeVsmear        0.001679     0.0009944     0.09205    
HighR9EERho_13TeVsmear        0.002114     0.03533     0.04264    
LowR9EBPhi_13TeVsmear         0.0005356     0.02262     0.06079    
LowR9EBRho_13TeVsmear         0.0002009     0.002474     0.005602    
LowR9EEPhi_13TeVsmear         0.0003826     0.03119     0.03953    
LowR9EERho_13TeVsmear         5.434e-05     0.01755     9.81e-06    
MaterialForward_scale         0.003849     0.02267     0.05358    


diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
HighR9EB_13TeVscale           0.0004656     0.07831     0.0001056    
HighR9EE_13TeVscale           8.937e-10     6.428e-08     3.773e-08    
LowR9EB_13TeVscale            0.0008317     0.09629     0.005995    
LowR9EE_13TeVscale            8.937e-10     6.428e-08     3.773e-08    
Gain6EB_13TeVscale            4.751e-05     0.0003786     5.66e-08    
Gain1EB_13TeVscale            0.0001093     0.002482     4.127e-08    
HighR9EBPhi_13TeVsmear        0.000972     0.03479     0.02932    
HighR9EBRho_13TeVsmear        0.0003102     0.02374     0.01148    
HighR9EEPhi_13TeVsmear        8.937e-10     6.428e-08     3.773e-08    
HighR9EERho_13TeVsmear        8.937e-10     6.428e-08     3.773e-08    
LowR9EBPhi_13TeVsmear         0.0003386     0.06447     0.008867    
LowR9EBRho_13TeVsmear         8.63e-05     0.01742     0.002961    
LowR9EEPhi_13TeVsmear         8.937e-10     6.428e-08     3.773e-08    
LowR9EERho_13TeVsmear         8.937e-10     6.428e-08     3.773e-08    
MaterialForward_scale         8.937e-10     6.428e-08     3.773e-08    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_0p0_2p9
HighR9EB_13TeVscale           0.0007204     0.01047     0.008674    
HighR9EE_13TeVscale           2.489e-09     2.333e-07     6.101e-08    
LowR9EB_13TeVscale            0.0007535     0.0207     0.006124    
LowR9EE_13TeVscale            2.489e-09     2.333e-07     6.101e-08    
Gain6EB_13TeVscale            2.905e-06     0.000612     0.0001836    
Gain1EB_13TeVscale            1.888e-05     0.001939     4.121e-08    
HighR9EBPhi_13TeVsmear        0.0001022     0.03469     0.006968    
HighR9EBRho_13TeVsmear        0.000174     0.01311     0.001642    
HighR9EEPhi_13TeVsmear        2.489e-09     2.333e-07     6.101e-08    
HighR9EERho_13TeVsmear        2.489e-09     2.333e-07     6.101e-08    
LowR9EBPhi_13TeVsmear         8.375e-06     0.01825     0.001928    
LowR9EBRho_13TeVsmear         2.022e-05     0.0122     0.0006933    
LowR9EEPhi_13TeVsmear         2.489e-09     2.333e-07     6.101e-08    
LowR9EERho_13TeVsmear         2.489e-09     2.333e-07     6.101e-08    
MaterialForward_scale         2.489e-09     2.333e-07     6.101e-08    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.0005987     0.0424     0.00482    
HighR9EE_13TeVscale           8.054e-10     1.813e-07     5.744e-07    
LowR9EB_13TeVscale            0.0006804     0.01252     0.01003    
LowR9EE_13TeVscale            8.054e-10     1.813e-07     5.744e-07    
Gain6EB_13TeVscale            8.927e-06     0.0002945     0.0002695    
Gain1EB_13TeVscale            6.241e-05     0.008516     5.432e-07    
HighR9EBPhi_13TeVsmear        1.034e-05     0.09907     0.003543    
HighR9EBRho_13TeVsmear        0.0002923     0.03033     0.01192    
HighR9EEPhi_13TeVsmear        8.054e-10     1.813e-07     5.744e-07    
HighR9EERho_13TeVsmear        8.054e-10     1.813e-07     5.744e-07    
LowR9EBPhi_13TeVsmear         1.582e-05     0.04822     0.0002666    
LowR9EBRho_13TeVsmear         6.513e-06     0.01306     0.001706    
LowR9EEPhi_13TeVsmear         8.054e-10     1.813e-07     5.744e-07    
LowR9EERho_13TeVsmear         8.054e-10     1.813e-07     5.744e-07    
MaterialForward_scale         8.054e-10     1.813e-07     5.744e-07    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_2p9_3p05
HighR9EB_13TeVscale           0.0009982     0.04868     0.004075    
HighR9EE_13TeVscale           1.158e-09     1.116e-08     3.287e-07    
LowR9EB_13TeVscale            0.0007153     0.03605     0.002912    
LowR9EE_13TeVscale            1.158e-09     1.116e-08     3.287e-07    
Gain6EB_13TeVscale            1.664e-05     0.002542     0.0005439    
Gain1EB_13TeVscale            7.986e-05     0.01414     0.000708    
HighR9EBPhi_13TeVsmear        0.0003251     0.0849     0.001443    
HighR9EBRho_13TeVsmear        0.000203     0.05263     0.001903    
HighR9EEPhi_13TeVsmear        1.158e-09     1.116e-08     3.287e-07    
HighR9EERho_13TeVsmear        1.158e-09     1.116e-08     3.287e-07    
LowR9EBPhi_13TeVsmear         0.0004242     0.07747     0.00528    
LowR9EBRho_13TeVsmear         0.0001299     0.01908     0.002383    
LowR9EEPhi_13TeVsmear         1.158e-09     1.116e-08     3.287e-07    
LowR9EERho_13TeVsmear         1.158e-09     1.116e-08     3.287e-07    
MaterialForward_scale         1.158e-09     1.116e-08     3.287e-07    

diphotonCat=3
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.002022     0.007362     0.2223    
HighR9EE_13TeVscale           3.694e-11     1.645e-08     9.384e-08    
LowR9EB_13TeVscale            0.001848     0.07744     0.02888    
LowR9EE_13TeVscale            3.694e-11     1.645e-08     9.384e-08    
Gain6EB_13TeVscale            0.0001672     0.005718     0.0179    
Gain1EB_13TeVscale            3.694e-11     1.645e-08     9.384e-08    
HighR9EBPhi_13TeVsmear        0.003672     0.04703     0.3522    
HighR9EBRho_13TeVsmear        0.001872     0.3224     0.2151    
HighR9EEPhi_13TeVsmear        3.694e-11     1.645e-08     9.384e-08    
HighR9EERho_13TeVsmear        3.694e-11     1.645e-08     9.384e-08    
LowR9EBPhi_13TeVsmear         0.002668     0.01742     0.02498    
LowR9EBRho_13TeVsmear         0.000477     0.2954     0.02884    
LowR9EEPhi_13TeVsmear         3.694e-11     1.645e-08     9.384e-08    
LowR9EERho_13TeVsmear         3.694e-11     1.645e-08     9.384e-08    
MaterialForward_scale         3.694e-11     1.645e-08     9.384e-08    


diphotonCat=4
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_3p05_3p15
HighR9EB_13TeVscale           0.0002631     0.1612     0.005454    
HighR9EE_13TeVscale           4.76e-10     9.648e-08     1.555e-07    
LowR9EB_13TeVscale            0.0003903     0.1419     0.006746    
LowR9EE_13TeVscale            4.76e-10     9.648e-08     1.555e-07    
Gain6EB_13TeVscale            6.352e-05     0.003099     1.555e-07    
Gain1EB_13TeVscale            1.652e-06     0.0006775     1.925e-07    
HighR9EBPhi_13TeVsmear        0.0001872     0.05307     0.01501    
HighR9EBRho_13TeVsmear        0.0001614     0.01067     0.004721    
HighR9EEPhi_13TeVsmear        4.76e-10     9.648e-08     1.555e-07    
HighR9EERho_13TeVsmear        4.76e-10     9.648e-08     1.555e-07    
LowR9EBPhi_13TeVsmear         0.0002907     0.07756     0.004214    
LowR9EBRho_13TeVsmear         4.852e-05     0.04737     0.002197    
LowR9EEPhi_13TeVsmear         4.76e-10     9.648e-08     1.555e-07    
LowR9EERho_13TeVsmear         4.76e-10     9.648e-08     1.555e-07    
MaterialForward_scale         4.76e-10     9.648e-08     1.555e-07    

diphotonCat=4
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_0p0_2p9
HighR9EB_13TeVscale           0.001013     0.04481     0.005907    
HighR9EE_13TeVscale           3.96e-10     1.053e-07     1.653e-07    
LowR9EB_13TeVscale            0.0001997     0.01007     0.002099    
LowR9EE_13TeVscale            3.96e-10     1.053e-07     1.653e-07    
Gain6EB_13TeVscale            6.381e-06     0.0007883     0.0002496    
Gain1EB_13TeVscale            6.891e-07     1.108e-07     1.626e-07    
HighR9EBPhi_13TeVsmear        0.0002161     0.06384     0.0001595    
HighR9EBRho_13TeVsmear        7.601e-05     0.05474     0.00241    
HighR9EEPhi_13TeVsmear        3.96e-10     1.053e-07     1.653e-07    
HighR9EERho_13TeVsmear        3.96e-10     1.053e-07     1.653e-07    
LowR9EBPhi_13TeVsmear         6.114e-05     0.06116     0.001582    
LowR9EBRho_13TeVsmear         2.864e-05     0.01989     0.0008319    
LowR9EEPhi_13TeVsmear         3.96e-10     1.053e-07     1.653e-07    
LowR9EERho_13TeVsmear         3.96e-10     1.053e-07     1.653e-07    
MaterialForward_scale         3.96e-10     1.053e-07     1.653e-07    

diphotonCat=4
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.001064     0.01781     0.006384    
HighR9EE_13TeVscale           3.869e-11     2.333e-08     1.643e-07    
LowR9EB_13TeVscale            1.743e-05     0.01162     0.0004019    
LowR9EE_13TeVscale            3.869e-11     2.333e-08     1.643e-07    
Gain6EB_13TeVscale            8.134e-07     0.0005273     9.647e-05    
